source_record_id,place_id,platform,query,video_url,video_caption,video_views,video_likes,video_comment_count,comment_id,comment_author,comment_likes,comment_is_likely_spam,comment_is_reply,comment_emoji_ratio
71a93051b2049d9dab47ab4535c94ffe80a8df1e625039f12a5cfbc8361456c1,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7525081905788617479,,9,False,False,0.028
e403211648a547c67b041519e070c65195454b3b81d063a65fe7510f7f2d5e9c,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7525196373118731015,,14,False,False,0.0
91aba473db9452b68bfc4256a080335c6c2eb1ce3f65925fa87cf9444ecf7689,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7525335113287729928,,0,False,False,0.0
8f37722082f259610f42597a1b3fedd670f2ce5a7108ee5b2ecd0c541e3efda9,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7525887344085287698,,1,False,False,0.0
0c887ce751409e20c6b31efc8835c4da76967d2e0bf1b20a7b0a17eb3a64e210,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7541397111095460615,,0,False,False,0.0
0392ad62ae9ca8987b302af31dbcdf00fef725ec4070fd3ab16d22e3d7f241f5,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7526494270984520456,,1,False,False,0.0
30e97218bfc0b8d5612dbb29c1808090b854c0255b0619071bb73d8066ac8ff2,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7543170592729203474,,1,False,False,0.0
4b56efa598f76483cff96d5771dbe88ed13dd3d329bad38945bd93c60368979b,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7525123708308161296,,1,False,False,0.0
12aea729fac8957f2d80722d63930cebc377ea4a1f7612cbdda199a6fd2b6ebe,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7278367868729983752,,1,False,False,0.0
3a82b7a5f160db3bc3a6194995365388cc52b5a7abd8b950bb541323fd4fd39f,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7278569291849663233,,19,False,False,0.045
732f2c0039c004af684830574ebfe1841f32c0ba0430ef9d46c4fa02cf46a7f3,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7279282458142491399,,12,False,False,0.015
eb6566e652a87b662ec550a3e30f0a2ee1299eee8b48489cc98f619ec084e8fa,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7278601397086913287,,1,False,False,0.083
41274e1188284f24ea7073265c0883b125207903f3d11e75507fbd98ce3fea0e,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7278279689352643336,,1,False,False,0.0
a76915e874ad7468fd8ff79fc93488acd88e95c81dd2a30aee27c7613dc80794,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7279802180357505793,,1,False,False,0.0
984f15103b63d54993f4f723cce0c979996e8c8ba33a2759057ddc9fa27ef2fb,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7286080367533654785,,3,False,False,0.0
e2bb54a19feb5c168e4fa87567cfcb96c1e80e6bebce782ea277c6de95964d92,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7278549932125831943,,3,False,False,0.045
c6396064316831d6607474ec2c64a5b4112f48efd4be8916af8f95b297712424,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7278560565721858824,,1,False,False,0.0
c2439d644d5c81b09a5d7ef96553e10f317c73652fbdb0326f7a5b11e38637f2,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7278274241036272385,,0,False,False,0.0
22e859013957cd414498e10a60dfbdb474c096c6df65bdbd4a3781fd5cfacf10,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7155428350559208218,,1994,False,False,0.0
4df022a2604512d7c1bf48c18c1dcbf7d24ca301a8583761a3970fd5ea99dd7a,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7155430833712382746,,478,False,False,0.0
e9e81eaa7db4d666de703923e09cabb3c0c3228a5377a2c7a801a79a97cf421e,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7155436418994438938,,492,False,False,0.0
642c0976ce11e39971965e18a9bb1a2d796175876645a7eca2644748a35de2a1,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7155430494985224987,,199,False,False,0.0
97920c09530deef6abe3afffb06786d47a825e997dc87cae75aa4423002c9e46,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7155447193170821914,,744,False,False,0.0
4b3502e6937ad29048215fa3220075e91860ae8f10dca454face6da76aac650d,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7157441081176228634,,584,False,False,0.0
604b8a82fec21a9a9ad1f71b656714cf21f849fa578c6748d84b66f45dcb1f1c,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7156904962286994203,,166,False,False,0.0
e5fddf155371993ad708ae5f2f87d45dbd1fad1f9a152af4ab6bb706b18e8a57,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7155448534723167003,,89,False,False,0.0
4e4e616f9364a728834d74aee0f5ff5a8210f6ffc7ffb412ba7796d77bc1705c,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7155846637259571994,,4,False,False,0.0
ea8d32883918c5b5145cabbf65e948cf5e4041426845e8d4b571be871530111e,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7155442457592611610,,50,False,False,0.0
d8460e70896d7291a50ad9ca1fb1a521dc6026e5968d1a278a25dbdf973e9503,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7537969355057939217,,0,False,False,0.012
304802d410c9fc48bca9e93eeb241b3de7802aee406412d1002d39d18f656bca,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7537961210495697685,,0,False,False,0.012
f1ab283b808e917a4cc161f491aa7714c07fc01891266dd508ca1d211cb887d3,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7537961808427860757,,0,False,False,0.012
e72cd3cf37d25a56b7a387d35b3d1916628e1dad7a508c41a830e773a81ca51a,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7537961292679529237,,0,False,False,0.0
9113fc4b462ee922b38c007b65f75f18145eecf21fad215e5e9e27ba0d8a450f,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7525389719456252679,,4,False,False,0.0
6cb363b6e70af522d19c60c85385953ccdce285bb7b3dab41f15e2de24186620,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7526024032228623122,,0,False,False,0.0
d924984c93f72de62786e2c54da62ff54272bed0fadc6136bbd163b5d1fb48db,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7537961220465689364,,0,False,False,0.012
bafa8da7538c5baece54f4280c6e1a8507569a791049fd0919fcc8955df0f52f,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7537961142540256021,,0,False,False,0.012
793123ec160f2bebf14e2a8aea9a3a7a6acd5857e8a9cf2c0e2dfdef834ae88e,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7278624131493987073,,1,False,False,0.0
946f81c40bfc667b0cbed52f4c33504074bddca02bda991818255f58efa85b2b,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7278286752250184450,,0,False,False,0.071
b208ce99e10e42e4ca431ed7842a6cc7d4cf2a439513188ea8f63d9ca20e5e5c,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7537964987017413396,,0,False,False,0.0
5242762c660d6d9f94089e4715221b419cc5600e399bb0069e4d1922af67b534,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7284430961079698194,,0,False,False,0.0
8070459840bfdef0b391c3c93ea205e256e6a856780654c9ef9a23c7356a49af,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7295484929130152722,,1,False,False,0.0
114f745b683c8a04ae23d05f8a2ce35abb22b2ad6f624a93a640fd533e085f44,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7271234229089010438,,2,False,False,0.05
f2e26c36f971a81fc987ae850fd229d3f74bc74260d5f9e5dbe59e3f09f72db2,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7279518870876242689,,1,False,False,0.0
d7402cf4c1dcfc01316a582efa047f26f2429ca8970cab7208edf28f8ea8c5e8,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7624517376143295253,,0,False,False,0.0
e0b32f960b9c62dadee8d2cdf307bd2eae230e4b81cc4157c34e25e92cda4d20,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7273403204413866753,,0,False,False,0.067
ef19521b29fbf8cdf77ec2a4f468d0f995d161f12750be226db461555ef28a40,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7414331139516711698,,0,False,False,0.0
518ca2bb92a44a1413f41f0ce22a2a9c94348e24472b12adaa8acc24eed30c5a,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7287044234183443202,,1,False,False,0.0
13c0c9f02f4668560fa2fa1cc779d611bfc07c012ae5faeb04a9604c28bc1fe1,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7311907231096128264,,1,False,False,0.0
1f8656cf5d501f77212e58121c29ee081028a0e1411073534ab8f14079106576,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7272714323104711425,,1,False,False,0.0
16302553a5a7dfec6e172fe474d2af4a117ec88638459fc485d1087101bd2a44,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7320440227573957394,,0,False,False,0.0
1591cc482d2d3e0055d33e43d32abc210de5ea9e071642edd1f3ef913a0cd102,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7537969307079918356,,1,False,False,0.012
89a8b0862c57f4f1c8164d2cc6c5557f67864ebe84c5499acb08f2746c9f8267,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7158755627710972699,,0,False,False,0.056
6d96e5b01de10d28ef54bd5f35bcfa0d2939f7c75ecce160946464f12629e694,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7157887385907921691,,12,False,False,0.0
60b4c11dd224c55d664cbf9944c48c5aea94e398ce06781ab94eeb63805d2b86,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7156414199769219867,,0,False,False,0.091
4c932165309bbde590855ac2cf086626371c23971ee1c9ed2ad643101faf9d9a,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7155837930668688154,,0,False,False,0.0
b0aa9d4bebd1e05a1f27a7872fcbbaeb347ade436cb55506de70dce7f17ee18e,dalat_002,tiktok,Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7299408734391665426,,0,False,False,0.009
